,GR,ILD_log10,DeltaPHI,PHIND,PE
0,65.86403757673366,0.6992427994919338,14.374039352412627,12.760509580429558,4.042515223012078
1,68.36610370984906,0.6803279642522939,17.481521203388205,14.901805543324436,3.9887046886541886
2,74.67949424967787,0.5702386216717691,0.5472177656142474,18.096866757916253,2.8038601364311373
3,30.883111604190063,0.6167655998506534,0.9119311457212511,5.150618392163702,3.640988081181747
4,-20.432494586676214,0.6628950368776673,3.669097941536397,-0.77142697006947,5.044001783844751
5,75.95915575345214,0.12768190725350187,5.446962189989408,27.181324549173503,2.845928349904871
6,29.279055204846244,0.08463888211927645,13.272923095279893,25.23353525266177,3.114479274915869
7,5.288133524485318,0.01809899900271228,11.620035275431079,26.069912283675436,3.090454321768287
8,2.5856051826078286,-0.04171613960895093,7.193838997984919,24.552986274424068,3.0654325261078257
9,32.45158130786961,0.05606678246522501,3.33677774970574,23.97355793200641,3.039278738198819
10,69.62042666726366,0.10788762342211256,3.1087752083186246,23.010218342530173,2.982883898217115
11,77.24665384497877,0.21121094893784392,4.309046740845903,22.596167280582968,3.1376204863379376
12,78.5429916470776,0.30734590615095503,1.4030952169499944,20.635333872116334,3.22306856789749
13,73.40670591377811,0.3418141674760159,-1.5517699693086282,18.92982013611507,3.4382735253984147
14,44.033286788320396,0.6097388782647195,9.334283515203474,12.927423570802635,2.756889465855566
15,16.695038028344563,0.564006413266694,8.986086836791138,15.736985528551896,2.9194345156430224
16,20.586329023605124,0.539800616840235,5.759218565276544,16.60145026012481,2.884197974550167
17,25.94987462281705,0.510739216393927,3.7777294810893074,16.95959162940931,2.7033344645258093
18,27.635945064442346,0.5050371430588726,1.5551853372783477,15.067278652006316,2.6404331551379885
19,24.216413923310924,0.5222400542491438,0.7339817909189739,12.592694239970154,3.011829429870168
20,46.733481811753094,0.5517716787940922,1.082178469331311,10.06396997677762,3.336241241279491
21,38.42702281309815,0.6239517493184327,1.2456433152894295,8.306527026522524,3.318313590973791
22,-35.285195021488946,0.3145320556187343,2.7545031015424484,19.150932113278834,4.390379687451722
