,GR,ILD_log10,DeltaPHI,PHIND,PE
0,67.94143072680994,0.6184563116524301,11.350274647883275,13.012561245971604,3.4631502392988747
1,55.22767493955892,0.6795158106023014,8.257932620741881,7.056474344476536,4.0042259606792365
2,48.40733535463186,0.7315495444292136,6.84282295205937,3.2378704877195155,5.071863904665511
3,57.01748094287959,0.8194961567935188,5.979929317387926,3.353747433016413,5.544323663094187
4,32.95669487257259,0.7876545028992679,8.69966250286798,2.209660299409472,4.8313952339093
5,24.118038236119165,0.9255826011787402,7.2473035158615335,2.127449244240725,4.673535171735308
6,15.823766086101763,1.0519898677692499,5.644820151860332,1.1406002930608263,4.55617443472392
7,16.344972936942376,1.2057192814838862,4.526005746346202,-0.2597050255104225,5.181791240909085
8,14.488009037204414,1.3402335732682777,5.276269007445719,-1.7265034768256946,5.455129731926471
9,18.60795354095132,1.4267483715773004,6.268256785801999,-2.869586002242663,6.018186805667691
10,9.834609315083313,1.477153290871245,5.1205180456612425,-2.21179720884059,6.11535185440701
11,4.371380927757492,0.7184091285896459,5.1820393570729735,-0.7315555100592981,5.772750531028111
12,7.56738264226356,0.8566760990259393,6.738170604088335,0.12977587826982528,6.199389794186894
13,2.8245829767717012,0.9912903707854719,6.540487233805081,1.4753378202100738,6.312549820787711
14,-5.61150280366374,1.117914830410717,6.588566459341955,2.2896735433350095,6.2509944816405465
15,15.560440586782683,1.2420789083573849,5.7526852917795335,3.410290691227808,5.990806050776383
16,27.274776323663268,1.253304342135091,5.789448384008423,3.7832471298250576,5.8771980879462635
17,34.82178488951066,1.2138131891566728,4.941655261798978,3.574774624947586,5.857893409268045
18,47.02285636822922,1.16021752509377,5.574811834504898,2.5178300998283953,5.714811175101584
19,54.16445775895134,1.0817009008866423,6.401084322364444,2.7304432212984064,5.70140196742771
20,55.762114715320365,1.0413585465067938,6.687366120928651,4.028768824358004,5.525314815250706
21,74.57875612968034,0.5259281240087577,2.9110982222640267,18.41540244587135,3.11850893389557
22,43.20730003564836,0.5349788806245905,2.7499044037712697,13.1687447274263,3.659657670754095
23,13.939681677883193,0.5420012736848596,2.106589969122635,11.35333975146567,4.868662256927809
24,-18.438049085692846,0.5402628208661489,2.8301790637617126,11.766788325437274,5.289021444605506
25,-16.41342986817495,0.5471513715009302,4.048598127596184,13.105805294254605,5.415176911046677
26,-14.588073161075009,0.5555303907683448,4.344641912837266,14.2464769171308,5.282649340446794
27,-9.280984164291887,0.5488470630898111,4.19446235358266,14.735864643055686,5.270069888182613
28,1.6026876561800947,0.5437286973263676,3.4130914687992995,15.002870379446735,5.363230432422663
29,-7.368564325510896,0.527763983077415,3.632657202334138,13.697957605916617,5.534736584526296
30,-8.62419840440301,0.4965796753286273,4.370126837450311,11.819609099148556,5.651261418534279
31,3.609012958181715,0.4552494566012959,4.096769215598201,10.903886610800779,5.688365193620342
32,28.890488630457966,0.4420516762869752,4.024674364691688,11.558154687636328,5.605781055252681
33,46.849822810417024,0.49865567490586044,9.11328100008594,15.439738179149764,3.373989652020989
34,6.540953936099378,0.5385131017877982,3.6550221084474814,12.740528510194085,4.731547373844261
35,-3.464225705799606,0.5823930523796333,1.8405560876110048,10.65956158565045,5.96527977059484
36,2.0163421995230024,0.6478559151947415,0.9733439976108496,8.218783076754885,5.67567694189422
37,10.145412789581869,0.7172107591715274,2.729930924460432,5.678230882673488,5.6633155688625445
38,39.51930589648425,0.7517780714880828,4.121020521529395,5.508560380827972,5.804811771800606
39,57.92216097926216,0.748210021557927,4.145385066160257,6.578041067835219,5.595022836070858
40,64.51184248293545,0.4602816295876559,5.826636845316536,13.946533499586565,5.342179283097422
41,65.30220397364,0.48807501011161364,6.182984422220175,13.732755880038104,6.047755995735374
42,69.41385408234184,0.49236858651959464,6.637512572397005,13.874288985937827,6.154774062208627
43,72.03865443467743,0.48589581346985444,5.9408951405897685,14.019823761620279,5.584484420725587
44,77.78883775451612,0.47922088638166316,5.000370637637186,13.83854438800768,5.170718535145491
45,84.55716176925405,0.4769478244715961,4.742609508733735,13.52723487806831,5.066935271219566
46,146.09246031920324,0.5087603585829719,5.09012802253779,12.225527029491914,4.851996525114175
47,138.3172371225962,0.5067745624548456,5.1511531314150805,12.253266790686762,4.864479708242305
48,153.4260949595946,0.5295866990212843,6.3561175293387535,10.732524909800253,5.159787976362913
49,122.6760085327821,0.5636752229283266,7.065858919674032,9.349355926295408,5.3561390595164005
50,100.00327388800109,0.5884040576730425,7.008227103656992,8.657554093084599,5.728619329703345
51,91.56718810756564,0.6044342399718985,4.000855875856961,8.609268680198236,5.74285594231595
52,-28.284237448444692,0.9953858691503648,2.7699152371226177,7.944904485184397,5.301937682715907
53,-43.925466038258996,0.9933288690817739,-0.8784198314446892,9.230860150239891,5.438830681111339
54,-0.12198142822803248,0.9626449784146278,-0.9242337419777082,9.42037641505114,5.446924689034436
55,40.9323767227076,0.917767996626446,4.219179463947206,9.585971887550201,5.062030509007681
56,37.55439281154199,0.7684565435148657,5.373000097278966,8.169358187863558,4.839606207162732
57,18.851744569173007,0.7422634725681423,3.9771407793969713,8.801845009748883,5.052290846185628
58,33.52038416113666,0.738694337317341,2.532098739030929,9.112138082405002,5.1762367373833476
59,40.40384258339019,0.7470207720281126,1.3695811854636355,9.39670792268692,5.276332621882974
60,33.14500953086138,0.7624919996270115,1.6329953457371242,13.074571513608902,5.497972954860465
61,29.28804018563972,0.7744347816442809,2.4733633116196025,13.296597384922698,5.430843813123587
62,14.214894277622925,0.7888620009088407,2.0874920132215546,11.846125286228038,5.516051294639421
63,5.8360192555582415,0.7949165750514019,1.3507670832405632,10.538519815669195,5.407490040665531
64,6.190642025863731,0.7937032690388942,1.4448232931726905,10.490284006619357,5.463449921635315
65,-1.498206638282774,0.8046714960372308,2.3372696989054784,9.0645686867895,5.506939409142321
66,20.049995047254715,0.81205181678879,3.8369210760779433,8.488090698754196,5.422960391658483
67,42.858694927088614,0.8145257334539238,2.9722399349048745,8.094924004024817,5.897460187212805
68,59.0177339462369,0.8034470861401777,1.5765153387569322,7.91974196766699,5.788487324816532
69,57.19785361197294,0.6293543737792792,-8.460628061537909,22.041529777343044,2.543488923264576
70,30.66124018233353,0.7196067624119442,-6.075344843759549,9.94108362486051,5.047455094928403
71,48.58048737505371,0.7696509714489022,-0.8329524884097306,5.711555160818628,4.428418219787632
72,62.957669515432094,0.8701034648790499,4.687440098484328,7.995089498190682,4.113190555571458
73,73.40644202335946,1.177790221630632,4.8551656309062885,8.585087563252525,4.685051605791351
74,53.10786676263744,1.190980235216754,1.8784070693534969,8.463769832127854,4.6812085123955836
75,38.272217421747456,1.1351928311936967,-1.454995326491885,8.777851473862945,4.8728558624929805
76,22.353116649659928,1.154837869956622,-2.863038705434153,8.366178030946786,4.6773697381617305
77,26.864020178605642,1.1981303977572793,-3.422204261404033,7.110983386143293,4.954910377625246
78,27.47908905944814,1.1842149556519563,-3.698919872996577,5.61098511733198,4.946037627945145
79,32.5787730415726,1.1099720612886357,-3.378610199456617,5.152120013480124,4.941623952414772
80,51.882127876853396,0.7864480652653166,-5.4699005182653675,16.654113675272008,3.582175488957063
81,33.894135149412946,0.8797422964948138,-3.6508406474597,10.781320070955063,3.573855299248218
82,34.45184332588093,1.026446820227782,-4.486668003724823,7.818604023634732,3.9147370085203352
83,31.626063344254884,1.231870955238925,-4.176212333328651,4.348953405610744,3.8775172445206207
84,38.45105507814589,1.3158321417907857,-0.6985137518000646,1.5782812348490793,3.7482837762780274
85,58.83433279652529,0.3878916291648315,-2.7907368202553635,15.049097937088211,4.032420615563559
86,56.298633164174454,0.42782694960432843,-0.3315069956287584,13.427258068621141,4.1976990137208015
87,56.65753986556007,0.5222157529140089,1.6141645374658502,12.309027733368854,4.254427044524847
88,60.4976359349244,0.5928456691102735,0.5717183865042722,11.58401392462525,4.26239998382857
89,69.20105979273056,0.6568766593452882,-0.20613431850618724,11.252201807433412,4.3290980078872465
