,GR,ILD_log10,DeltaPHI,PHIND,PE
0,59.817400604641534,0.4719410045431494,4.701042580564481,12.475854707722377,2.7196138305742714
1,60.82021711569341,0.4387702633155369,3.8165918251941946,13.570423850897336,2.5963657879682875
2,50.05381737020199,0.40512927345842353,2.3118840603621607,14.345685448235836,2.6208852313865587
3,52.70166241448245,0.35394621026438167,0.20140903860286263,14.800109942343727,2.6255225167694656
4,50.88678414186699,0.3271144075517779,-2.023592945513233,14.64896726400173,2.7264199631856005
5,48.726924338761,0.3187330492120849,-1.3886456178375592,14.611150584466523,2.7297813265892197
6,58.086004610949026,0.3166251874498537,-0.19855227658983665,14.762335779912975,2.733116133920919
7,54.32306455179507,0.3123927848746244,1.1942302637661704,14.989025013990549,2.804174317687934
8,53.989661613707966,0.3081365087668491,1.2333663379604731,15.753262680352794,2.8270990515573606
9,53.81787199504321,0.2995441531604806,-0.32527225406671345,16.308617729679135,2.8185789475780822
10,60.32477588698152,0.2952037734886836,-1.0911208208747638,17.253244231068983,2.7364252728286313
11,56.630052812319725,0.3038543334566638,-2.184243605567344,17.73097300854652,2.7397095961538676
12,57.499972093570086,0.31451184666114124,-1.4990220893653134,17.934552651683244,2.8070774754492183
13,59.08285638212099,0.3395609083162144,-1.001073620099544,18.092970919260743,2.809969121336904
14,60.5242739999477,0.362125964526465,-0.13753078709534616,18.544753511457923,2.7429699239168315
15,61.6877754473464,0.3927773127980552,1.033684486589824,19.565348715674496,2.4338155966098713
16,65.27018388914725,0.42599940932234703,1.3105369646620177,21.089931392522494,2.377117976749826
17,62.53189017029118,0.4344880880053516,1.6774008122064559,22.594875438484415,2.281290478766528
18,62.993621151769055,0.4409217178723501,0.3564431709959117,21.715534406555882,2.2392303916594187
19,66.2784293593959,0.43235684093858767,0.30568556650059087,20.708783850845947,2.3376171480821597
20,66.37093891072418,0.41969131334238857,-0.019684414532708416,19.898988652536516,2.393401837146227
21,67.98004161009717,0.3948297245666348,-1.1853737789245615,19.121663232407542,2.3125127793349716
22,70.12857739717225,0.3804986322457357,-1.7418930815763343,18.790443085307043,2.4214726787259426
23,71.37621156125759,0.39072693261927427,0.2540235960597017,17.345697180847168,2.5446441814336644
24,82.01675075678298,0.40306368845598634,5.702389676264624,18.854365454284576,2.611358382682637
25,87.21173322696635,0.4217889269179968,8.754819722502976,19.645472985074797,2.6161653218723147
26,72.11027494501478,0.4430804436117201,1.9189753787026018,12.785326567182537,3.0341872814635034
27,71.02466605477335,0.4496030501250301,4.024944811671036,11.268223968870378,2.949783147289115
28,71.49554914195113,0.46064663269678835,4.829500743422253,12.29229509714511,2.8466837027507323
